dateTime,stationReference,latitude,longitude,parameter,qualifier,unitName,value
2022-11-24T17:45:00Z,E2775,52.68119,-0.361123,level,Stage,m,0.23
2022-11-24T21:30:00Z,5323TH,51.683747,-0.010927,level,Stage,mAOD,17.736
2022-11-24T04:30:00Z,E22698,52.003131,0.890465,flow,Stage,m3/s,0.239
2022-11-24T17:45:00Z,E2089,52.765399,-0.362646,level,Stage,mAOD,4.125
2022-11-24T21:30:00Z,E4420,51.130148,0.878664,level,Stage,mASD,0.8
2022-11-24T21:30:00Z,E22211,52.471099,1.479204,flow,Stage,m3/s,2.686
2022-11-24T21:30:00Z,E22173,52.471099,1.479204,level,Stage,mAOD,2.16
2022-11-24T04:30:00Z,3695TH,51.463986,-0.340257,level,Stage,mASD,0.117
2022-11-24T21:30:00Z,2265,52.664312,-2.90597,level,Stage,mASD,1.223
2022-11-24T21:00:00Z,E4752,51.160181,1.118785,level,Groundwater,mAOD,52.04
2022-11-24T04:30:00Z,E21194,51.727361,0.439821,flow,Stage,m3/s,1.571
2022-11-24T21:30:00Z,5321TH,51.697274,-0.013228,level,Stage,mm,123.0
2022-11-24T12:00:00Z,SJ45_102,,,level,Groundwater,m,3.198
2022-11-24T06:15:00Z,43171,51.189817,-1.971754,level,Groundwater,mAOD,79.265
2022-11-24T04:30:00Z,E22890,51.737726,0.446926,flow,Stage,m3/s,2.46
2022-11-24T07:00:00Z,SJ56_45E,,,level,Groundwater,m,12.875
2022-11-24T04:30:00Z,E23028,52.172121,1.449999,level,Stage,m,0.4
2022-10-29T08:00:00Z,SJ45_049,,,level,Groundwater,m,9.689
2022-11-24T17:15:00Z,43168,51.079353,-1.728286,level,Groundwater,mAOD,55.466
2022-11-24T09:00:00Z,E4476,,,level,Groundwater,mAOD,14.778
2022-11-24T21:30:00Z,E26951,52.054368,1.137404,level,Stage,mAOD,3.249
2022-11-24T04:30:00Z,E24207,51.767053,0.560814,level,Stage,m,0.587
2022-11-24T04:30:00Z,E24861,51.784824,1.156997,level,Tidal Level,mAOD,-1.405
2022-11-24T05:15:00Z,E21726,52.779213,0.961997,level,Stage,mAOD,25.876
2022-11-24T20:15:00Z,E21971,51.553032,0.6411,level,Stage,m,0.205
2022-11-24T05:30:00Z,E24822,52.201036,1.547347,level,2,mAOD,9.74
2022-11-24T09:00:00Z,E23341,,,level,Groundwater,m,44.54
2022-11-24T20:15:00Z,E22918,51.567418,0.680897,level,Stage,m,0.21
2022-11-24T07:00:00Z,SJ79_91,,,level,Groundwater,m,9.021
2022-11-24T05:15:00Z,E22044,52.613213,1.311893,level,Stage,mAOD,1.939
2022-11-24T05:00:00Z,NY00_292,,,level,Groundwater,m,17.747
2022-11-24T05:15:00Z,E24093,51.891342,0.915231,level,Tidal Level,mAOD,1.38
2022-11-24T05:30:00Z,E24001,52.876027,1.410474,level,2,m,0.23
2022-11-24T07:00:00Z,NY54_55,,,level,Groundwater,m,26.451
2022-11-24T18:45:00Z,E1488,53.208428,-0.111318,flow,Stage,m3/s,0.492
2022-11-24T21:30:00Z,E1407,53.227831,-0.529294,level,Downstream Stage,mAOD,3.318
2022-11-24T06:00:00Z,NY54_56,,,level,Groundwater,m,44.441
2022-11-24T04:45:00Z,E23361,52.455936,1.444145,level,Stage,mAOD,3.878
2022-11-24T07:30:00Z,E24816,52.606673,1.723383,level,Tidal Level,mAOD,0.758
2022-11-24T09:00:00Z,E4473,,,level,Groundwater,mAOD,13.503
2022-11-24T05:00:00Z,NX91_128,,,level,Groundwater,m,24.895
2022-11-24T04:30:00Z,E22564,52.080666,0.724664,flow,Stage,m3/s,0.224
2022-11-24T21:00:00Z,43166,51.278098,-1.667476,level,Groundwater,mAOD,103.643
2022-11-24T15:45:00Z,E23265,52.546902,1.281608,level,Stage,m,0.274
2022-11-24T06:00:00Z,SJ46_109,,,level,Groundwater,m,12.75
2022-11-24T07:00:00Z,SJ54_102,,,level,Groundwater,m,9.421
2022-11-24T06:00:00Z,SJ69_46,,,level,Groundwater,m,6.213
2022-11-24T04:30:00Z,E45951,51.737726,0.446926,level,2,m,0.559
2022-11-24T05:15:00Z,E24813,52.347523,1.460671,level,2,mAOD,18.133
2022-11-24T04:30:00Z,E23534,51.746754,0.624861,level,Stage,mAOD,7.458
2022-11-24T09:00:00Z,E4898,,,level,Groundwater,mAOD,41.914
2022-11-24T04:30:00Z,E23081,52.655971,1.206957,level,Stage,m,0.217
2022-11-24T04:30:00Z,E23073,52.627666,1.222621,level,Stage,m,0.307
2022-11-24T05:30:00Z,E1254,52.656782,-0.382143,level,Stage,m,0.123
2022-11-24T04:30:00Z,E21621,52.633061,1.288057,level,Stage,mAOD,2.496
2022-11-24T09:00:00Z,43167,51.147988,-1.739464,level,Groundwater,mAOD,66.462
2022-11-24T20:00:00Z,E23223,52.381676,1.272272,level,Stage,m,0.333
2022-11-24T04:30:00Z,E1657,52.856717,-0.628208,level,Stage,m,0.27
2022-11-24T09:00:00Z,E6198,,,level,Groundwater,mAOD,30.409
2022-11-24T06:00:00Z,NY53_51,,,level,Groundwater,m,5.037
2022-11-24T04:30:00Z,E1658,52.856717,-0.628208,flow,Stage,m3/s,0.526
2022-11-24T13:45:00Z,E47041,52.255096,0.055885,level,Stage,mASD,0.458
2022-11-24T21:30:00Z,E3026,53.297401,-0.13229,flow,Stage,m3/s,0.829
2022-11-24T17:45:00Z,E3057,53.021137,-0.379101,flow,Stage,m3/s,0.085
2022-11-24T15:45:00Z,E2886,53.147149,-0.417125,level,Stage,m,0.218
2022-11-24T06:00:00Z,E21985,52.093857,0.415972,level,Stage,m,70.609
2022-11-24T07:00:00Z,NY71_3,,,level,Groundwater,m,9.358
2022-11-24T05:15:00Z,E21854,52.137162,1.235306,level,Stage,mAOD,25.823
2022-11-24T04:45:00Z,E21158,52.79069,1.455968,level,Stage,m,0.129
2022-11-24T21:30:00Z,E4821,52.210687,-1.013543,level,Stage,mAOD,76.293
2022-11-24T05:15:00Z,E46041,52.361622,1.470589,level,Stage,mAOD,18.144
2022-11-24T15:45:00Z,E22519,52.048992,0.462076,flow,Stage,m3/s,0.419
2022-11-24T05:15:00Z,E27675,51.644879,0.396505,level,Stage,mASD,0.753
2022-11-24T15:00:00Z,E22720,51.979883,0.957419,level,Stage,m,0.289
2022-11-24T04:30:00Z,E37212,52.62086,1.306353,level,Tidal Level,mAOD,0.269
2022-11-24T04:30:00Z,E4486,52.461427,-0.711074,level,Stage,mAOD,81.808
2022-11-24T09:00:00Z,43172,51.110151,-1.996228,level,Groundwater,mAOD,86.187
2022-11-24T05:30:00Z,E23169,52.337364,1.530359,level,Stage,m,0.47
2022-11-24T21:30:00Z,E4489,52.364156,-0.697032,level,Stage,mAOD,54.229
2022-11-24T05:15:00Z,E24836,52.385291,1.669425,level,Stage,mAOD,4.587
2022-11-24T06:00:00Z,SJ58_187,,,level,Groundwater,m,68.912
2022-11-24T05:15:00Z,E24077,51.891342,0.915231,level,Stage,mAOD,3.968
2022-11-24T05:00:00Z,NY34_6,,,level,Groundwater,m,8.823
2022-11-24T07:00:00Z,SD17_5,,,level,Groundwater,m,7.556
2022-11-24T06:30:00Z,E21332,51.989985,0.394354,level,Stage,m,0.0
2022-11-24T21:30:00Z,E2158,53.379589,-0.307216,level,Downstream Stage,mAOD,27.515
2022-11-24T05:30:00Z,E46021,52.201036,1.547347,level,Stage,m,9.799
2022-11-24T05:15:00Z,E23249,52.083207,1.232041,level,Stage,m,0.617
2022-11-24T05:15:00Z,E21011,52.713553,0.925589,level,Stage,mAOD,28.908
2022-11-24T05:15:00Z,E21865,52.699559,1.312924,level,Stage,m,0.225
2022-11-24T18:45:00Z,E5310,53.507924,0.040547,level,Tidal Level,mAOD,-1.656
2022-11-24T05:15:00Z,E1255,52.656201,-0.379755,level,Stage,m,0.083
2022-11-24T07:00:00Z,SD70_252,,,level,Groundwater,m,18.294
2022-11-24T21:30:00Z,E4902,53.220735,-0.549518,level,Downstream Stage,mAOD,3.743
2022-11-24T05:30:00Z,E27472,52.4583,1.457139,level,Stage,mAOD,3.032
2022-11-24T21:30:00Z,E4900,53.220735,-0.549518,level,Stage,mAOD,4.558
2022-11-24T21:30:00Z,E27511,53.303673,-0.484488,level,Stage,m,19.121
2022-11-24T05:00:00Z,NY14_46,,,level,Groundwater,m,2.824
2022-11-24T15:45:00Z,E22552,52.092341,0.693285,flow,Stage,m3/s,2.801
2022-11-24T05:00:00Z,NY14_45,,,level,Groundwater,m,16.236
2022-11-24T21:00:00Z,44243,50.665692,-2.422525,level,Groundwater,mAOD,51.073
2022-11-24T04:30:00Z,E23069,52.627666,1.222621,flow,Stage,m3/s,1.223
2022-11-24T05:00:00Z,NY52_25,,,level,Groundwater,m,1.878
2022-11-24T05:15:00Z,E2993,52.642538,-0.496579,flow,Stage,m3/s,26.938
2022-11-24T21:30:00Z,43173,51.126078,-2.13555,level,Groundwater,mAOD,133.945
2022-11-24T08:00:00Z,SJ69_138,,,level,Groundwater,m,32.451
2022-11-24T09:00:00Z,E23308,,,level,Groundwater,m,37.43
2022-11-24T07:00:00Z,NY53_9,,,level,Groundwater,m,52.188
2022-11-24T21:00:00Z,44240,50.838682,-2.286813,level,Groundwater,mAOD,129.121
2022-11-24T05:15:00Z,E23235,52.348797,1.192003,level,Stage,m,0.25
2022-11-24T06:00:00Z,43174,51.016457,-1.796939,level,Groundwater,mAOD,54.215
2022-11-24T05:00:00Z,SD09_12,,,level,Groundwater,m,3.371
2022-11-24T09:00:00Z,E4896,,,level,Groundwater,mAOD,9.37
2022-11-24T21:30:00Z,E22018,52.597814,1.261783,level,Stage,mAOD,5.367
2022-11-24T11:45:00Z,E21581,52.647705,1.246275,level,Stage,mAOD,3.729
2022-11-24T21:30:00Z,E25952,52.059832,1.134869,level,Stage,mAOD,3.31
2022-11-24T04:30:00Z,E19039,,,level,Groundwater,mAOD,-0.799
2022-11-24T07:00:00Z,NY63_2,,,level,Groundwater,m,3.18
2022-11-24T17:45:00Z,E40135,53.222575,-0.540498,flow,Stage,m3/s,8.71
2022-11-24T04:30:00Z,E23056,52.95094,0.740391,level,Stage,m,0.24
2022-11-24T05:00:00Z,NY00_321,,,level,Groundwater,m,6.108
2022-11-24T05:00:00Z,E25767,52.159428,1.371463,level,Stage,mAOD,12.016
2022-10-29T08:00:00Z,NY71_23,,,level,Groundwater,m,2.419
2022-11-24T04:30:00Z,E24068,51.754122,0.657167,level,Stage,m,0.299
2022-11-24T04:30:00Z,E22834,51.801379,0.635286,flow,Stage,m3/s,0.552
2022-11-24T05:00:00Z,NY00_328,,,level,Groundwater,m,5.523
2022-11-24T05:00:00Z,SD52_17A,,,level,Groundwater,m,19.968
2022-11-23T09:00:00Z,E4874,,,level,Groundwater,mAOD,5.587
2022-11-24T04:30:00Z,E21623,52.633061,1.288057,level,Downstream Stage,mAOD,0.37
2022-11-24T05:00:00Z,SD52_77,,,level,Groundwater,m,36.707
2022-11-24T21:30:00Z,E24804,52.625574,1.064334,level,Stage,mAOD,21.507
2022-11-24T21:30:00Z,E22369,52.188404,0.962465,level,Stage,mAOD,31.168
2022-11-24T21:30:00Z,43169,51.089499,-2.11888,level,Groundwater,mAOD,111.425
2022-11-24T05:30:00Z,E22024,52.276587,1.456604,level,Stage,mAOD,17.329
2022-11-24T05:30:00Z,E26981,52.157328,1.052521,level,Stage,mAOD,21.201
2022-11-24T11:45:00Z,E42895,52.7697,1.479261,level,Tidal Level,mAOD,0.561
2022-11-24T05:15:00Z,E21773,52.606338,1.246167,level,Stage,mAOD,6.869
2022-11-24T21:30:00Z,E23218,52.129535,1.390132,level,Stage,m,0.485
2022-11-24T05:15:00Z,E1491,53.268103,0.197262,level,Stage,m,0.235
2022-11-24T06:30:00Z,E22476,51.989985,0.394354,flow,Stage,m3/s,0.0
2022-11-24T21:30:00Z,E24808,52.310143,1.520251,level,Stage,mAOD,9.664
2022-11-24T07:00:00Z,NY52_2H,,,level,Groundwater,m,16.466
2022-11-24T05:15:00Z,E22570,52.04711,0.693116,level,Stage,m,0.351
2022-11-24T05:30:00Z,E4418,52.720221,-0.141261,level,Stage,mAOD,3.473
2022-11-24T04:45:00Z,E45688,52.151565,0.067161,level,Stage,m,0.216
2022-11-24T05:15:00Z,E22571,52.04711,0.693116,flow,Stage,m3/s,0.467
2022-11-24T05:30:00Z,E21858,52.882727,1.066095,level,Stage,m,0.302
2022-11-24T17:30:00Z,E23316,52.93474,0.891574,level,Stage,m,0.235
2022-11-24T07:00:00Z,NY54_10,,,level,Groundwater,m,22.273
2022-11-24T05:15:00Z,E1056,53.291737,0.122926,level,Stage,m,0.213
2022-11-24T05:00:00Z,NY52_26,,,level,Groundwater,m,1.461
2022-11-24T21:30:00Z,E21322,52.188404,0.962465,level,Downstream Stage,mAOD,30.642
2022-11-24T04:30:00Z,E22505,52.077008,0.490953,flow,Stage,m3/s,2.003
2022-11-24T05:30:00Z,E21738,52.17495,1.331675,level,Stage,mAOD,15.323
2022-11-24T21:30:00Z,E3041,52.949749,-0.703007,flow,Stage,m3/s,0.839
2022-11-24T05:15:00Z,E23214,52.255463,1.561952,level,Stage,m,0.247
2022-11-24T07:00:00Z,SJ79_34A,,,level,Groundwater,m,5.106
2022-11-24T21:30:00Z,E4882,53.428861,0.01433,level,Stage,mAOD,3.615
2022-11-24T21:00:00Z,2847,,,level,Groundwater,mBDAT,41.6
2022-11-24T21:00:00Z,26107,,,level,Groundwater,mBDAT,7.01
2022-11-24T21:00:00Z,26106,,,level,Groundwater,mBDAT,4.45
2022-11-24T21:00:00Z,26105,,,level,Groundwater,mBDAT,49.5
2022-11-24T18:45:00Z,E4928,53.166903,0.157512,level,Stage,mAOD,5.849
2022-11-24T21:00:00Z,2876B,,,level,Groundwater,mBDAT,10.67
2022-11-24T21:30:00Z,021041,55.598227,-1.830133,level,Stage,m,0.326
2022-11-24T06:00:00Z,E4912,53.489465,-0.172609,level,Stage,mAOD,33.777
2022-11-24T21:00:00Z,E11600,,,level,Groundwater,mAOD,44.58
2022-11-24T10:00:00Z,SU38_73B,,,level,Groundwater,mAOD,122.477
2022-11-24T21:00:00Z,2891W,,,level,Groundwater,mBDAT,9.0
2022-11-24T09:00:00Z,SU37_63,,,level,Groundwater,mAOD,106.128
2022-11-24T05:30:00Z,L3230,53.751865,-0.333266,level,Stage,mAOD,-0.55
2022-11-24T17:45:00Z,E2991,53.131624,-0.146782,flow,Stage,m3/s,3.221
2022-11-24T21:00:00Z,26116,,,level,Groundwater,mBDAT,23.66
2022-11-24T07:00:00Z,SU48_72B,,,level,Groundwater,mAOD,103.681
2022-11-24T21:00:00Z,SP90_64,,,level,Groundwater,mAOD,114.215
2022-11-24T21:00:00Z,26113,,,level,Groundwater,mBDAT,22.83
2022-11-24T11:45:00Z,48196,50.071815,-5.295076,level,2,mAOD,3.809
2022-11-24T06:00:00Z,SE95WWOLCC,,,level,Groundwater,mAOD,18.81
2022-11-24T21:00:00Z,2850,,,level,Groundwater,mBDAT,45.9
2022-11-24T21:00:00Z,2851,,,level,Groundwater,mBDAT,26.96
2022-11-24T21:00:00Z,26103,,,level,Groundwater,mBDAT,17.54
2022-11-24T09:00:00Z,43184,,,level,Groundwater,mAOD,58.266
2022-11-24T06:00:00Z,E3053,52.979421,-0.608134,flow,Stage,m3/s,0.37
2022-11-24T21:00:00Z,E13190,,,level,Groundwater,mAOD,91.51
2022-11-24T21:00:00Z,26101,,,level,Groundwater,mBDAT,20.52
2022-11-24T21:00:00Z,26102,,,level,Groundwater,mBDAT,20.26
2022-11-24T09:00:00Z,43185,51.018213,-1.826442,level,Groundwater,m,62.125
2022-11-24T21:15:00Z,L2225,54.149209,-1.570465,level,Stage,m,0.761
2022-11-24T06:00:00Z,SE94DEWLCC,,,level,Groundwater,mAOD,12.21
2022-11-24T21:00:00Z,2891E,,,level,Groundwater,mBDAT,7.67
2022-11-24T21:00:00Z,26141,,,level,Groundwater,mBDAT,23.43
2022-11-24T21:00:00Z,43181,,,level,Groundwater,m,67.539
2022-11-24T10:00:00Z,SP62_1,,,level,Groundwater,mAOD,94.866
2022-11-24T21:00:00Z,2896,,,level,Groundwater,mBDAT,7.08
2022-11-24T06:00:00Z,531182,,,level,Groundwater,m,39.99
2022-11-24T07:00:00Z,SU89_82,,,level,Groundwater,mAOD,44.138
2022-11-24T06:30:00Z,E14150,,,level,Groundwater,mAOD,78.415
2022-11-24T21:00:00Z,2877,,,level,Groundwater,mBDAT,6.84
2022-11-24T07:00:00Z,E9190,,,level,Groundwater,mAOD,31.24
2022-11-24T21:30:00Z,E13740,,,level,Groundwater,mAOD,30.994
2022-11-24T21:30:00Z,E24834,52.569664,1.104711,level,Stage,mAOD,29.394
2022-11-24T21:30:00Z,E27454,53.564461,-0.127006,level,Downstream Stage,m,2.134
2022-11-24T07:30:00Z,E22870,51.736424,0.479417,flow,Stage,m3/s,1.776
2022-11-24T21:30:00Z,2868TH,51.467107,-0.499792,level,1,mAOD,18.516
2022-11-24T21:30:00Z,2868TH,51.467107,-0.499792,level,Stage,mAOD,18.513
2022-11-24T07:00:00Z,45176,,,level,Groundwater,m,5.0
2022-11-24T17:45:00Z,E1685,53.131624,-0.146782,level,Stage,m,0.428
2022-11-24T21:00:00Z,43192,50.929113,-2.163861,level,Groundwater,m,101.231
2022-11-24T07:00:00Z,45177,,,level,Groundwater,m,17.794
2022-11-24T21:30:00Z,5484TH,51.543054,0.07552,level,1,mAOD,2.805
2022-11-24T21:30:00Z,5484TH,51.543054,0.07552,level,2,mAOD,2.711
2022-11-24T21:30:00Z,5484TH,51.543054,0.07552,level,Stage,mASD,2.806
2022-11-24T06:00:00Z,E1957,52.754349,-0.28934,level,Stage,mAOD,2.874
2022-11-24T09:00:00Z,431101,,,level,Groundwater,m,11.797
2022-11-24T06:30:00Z,E2920,,,level,Groundwater,mAOD,21.912
2022-11-24T10:00:00Z,SU58_88B,,,level,Groundwater,mAOD,94.176
2022-11-24T21:00:00Z,44237,50.800191,-2.502719,level,Groundwater,mAOD,154.181
2022-11-24T06:00:00Z,2877TH,51.438563,-0.517993,level,Stage,mAOD,15.5
2022-11-24T11:45:00Z,48197,50.071815,-5.295076,level,Downstream Stage,mAOD,3.795
2022-11-24T21:00:00Z,E13180,,,level,Groundwater,mAOD,93.82
2022-11-24T06:00:00Z,E3068,52.245236,-0.904229,flow,Stage,m3/s,3.413
2022-11-24T06:00:00Z,1480SO,51.139335,1.236398,level,Groundwater,mAOD,33.473
2022-11-24T10:00:00Z,SU58_88A,,,level,Groundwater,mAOD,81.011
2022-11-24T06:00:00Z,45173,,,level,Groundwater,m,11.603
2022-11-24T17:45:00Z,E1720,53.248451,-0.598475,level,Stage,mAOD,4.477
2022-11-24T08:00:00Z,SU47_28,,,level,Groundwater,mAOD,102.35
2022-11-24T21:00:00Z,2878B,,,level,Groundwater,mBDAT,29.51
2022-11-24T18:45:00Z,531181,,,level,Groundwater,m,15.988
2022-11-24T21:00:00Z,2878A,,,level,Groundwater,mBDAT,12.6
2022-11-24T21:30:00Z,E1943,52.228409,-1.153852,level,Stage,mAOD,100.172
2022-11-24T14:00:00Z,E12770,,,level,Groundwater,mAOD,34.51
2022-11-24T21:30:00Z,E5314,53.47746,0.010648,level,Stage,mAOD,0.832
2022-11-24T07:00:00Z,E3042,52.588634,-0.601801,flow,Stage,m3/s,0.0
2022-11-24T21:00:00Z,2895,,,level,Groundwater,mBDAT,6.07
2022-11-24T21:00:00Z,2893,,,level,Groundwater,mBDAT,6.37
2022-11-24T11:45:00Z,E22779,51.955363,0.427323,flow,Stage,m3/s,0.426
2022-11-24T18:45:00Z,E4218,52.999866,-0.421131,level,Downstream Stage,mAOD,14.235
2022-11-24T06:00:00Z,E1712,52.979421,-0.608134,level,Stage,m,0.224
2022-11-24T06:00:00Z,E2783,52.663783,-0.595588,level,Stage,m,0.094
2022-11-24T09:00:00Z,E23119,,,level,Groundwater,m,-5.0
2022-11-24T21:30:00Z,E4910,53.157573,-0.126265,level,Stage,mAOD,0.629
2022-11-24T21:30:00Z,L39011,54.544678,-1.19878,level,Stage,m,0.097
2022-11-24T21:15:00Z,E2986,53.275342,-0.402164,flow,Stage,m3/s,18.041
2022-11-24T08:00:00Z,43199,,,level,Groundwater,m,15.372
2022-11-24T06:00:00Z,SU49_75B,,,level,Groundwater,mAOD,58.648
2022-11-24T14:00:00Z,E11070,,,level,Groundwater,mAOD,39.62
2022-11-24T06:00:00Z,E4230,51.182671,1.035967,level,Groundwater,mAOD,59.28
2022-11-24T21:00:00Z,26115,,,level,Groundwater,mBDAT,24.54
2022-11-24T21:00:00Z,2845,,,level,Groundwater,mBDAT,29.08
2022-11-24T06:00:00Z,SE93NBLLCC,,,level,Groundwater,mAOD,24.7
2022-11-24T21:30:00Z,E20024,52.910037,-0.64709,level,Stage,mAOD,53.749
2022-11-24T06:00:00Z,E3025,52.669252,-0.586022,flow,Stage,m3/s,0.34
2022-11-24T06:30:00Z,TQ25_86,51.282737,-0.196979,level,Groundwater,mAOD,86.57
2022-11-24T06:00:00Z,E46631,53.524418,-0.076455,level,Stage,mAOD,7.983
2022-11-24T21:30:00Z,E3300,,,level,Groundwater,mAOD,5.104
2022-11-24T09:00:00Z,E4994,,,level,Groundwater,mAOD,8.769
2022-11-24T06:00:00Z,TA03WSWLCC,,,level,Groundwater,mAOD,6.746
2022-11-24T18:00:00Z,SE62NLSLRD,,,level,Groundwater,mAOD,4.07
2022-11-24T10:00:00Z,SU47_141,,,level,Groundwater,mAOD,106.785
2022-11-24T10:00:00Z,SP00_62,,,level,Groundwater,mAOD,102.855
2022-11-24T18:45:00Z,E3012,53.08037,-0.61448,flow,Stage,m3/s,0.97
2022-11-24T06:00:00Z,E2590,52.691674,-0.398018,level,Stage,mAOD,13.01
2022-11-24T06:30:00Z,E3049,52.539175,-0.739306,flow,Stage,m3/s,0.003
2022-11-24T17:45:00Z,E2987,53.022401,-0.746331,flow,Stage,m3/s,6.781
2022-11-24T21:00:00Z,26108N,,,level,Groundwater,mBDAT,6.71
2022-11-24T06:00:00Z,E4409,52.664667,-0.228133,level,Stage,mAOD,3.595
2022-11-24T06:30:00Z,E22844,51.884456,0.365489,flow,Stage,m3/s,0.549
2022-11-24T21:00:00Z,26111,,,level,Groundwater,mBDAT,24.51
2022-11-24T21:00:00Z,26117,,,level,Groundwater,mBDAT,23.07
2022-11-24T18:00:00Z,SE62NLSLSS,,,level,Groundwater,mAOD,-1.69
2022-11-24T20:00:00Z,E14160,,,level,Groundwater,mAOD,77.273
2022-11-24T18:00:00Z,SE62CHLLRD,,,level,Groundwater,mAOD,1.69
2022-11-24T06:00:00Z,44246,50.665744,-2.480878,level,Stage,m,0.248
2022-11-24T18:00:00Z,SE62CH1LSS,,,level,Groundwater,mAOD,-16.05
2022-11-24T06:00:00Z,E46371,53.588667,-0.205983,level,Stage,mAOD,5.022
2022-11-24T21:30:00Z,E47251,53.048222,-0.396166,level,Stage,mASD,0.432
2022-11-24T06:30:00Z,E1114,52.539175,-0.739306,level,Stage,m,0.004
2022-11-24T20:45:00Z,E1298,52.56293,-0.363911,level,Stage,mAOD,8.357
2022-11-24T09:00:00Z,E21775,,,level,Groundwater,m,-4.249
2022-11-24T06:15:00Z,43190,50.876171,-1.975637,level,Groundwater,m,43.437
2022-11-24T08:00:00Z,SU73/8,51.109062,-0.994904,level,Groundwater,mAOD,98.507
2022-11-24T06:00:00Z,E2081,52.890098,0.090848,level,Tidal Level,mAOD,3.751
2022-11-24T21:00:00Z,2889,,,level,Groundwater,mBDAT,6.82
2022-11-24T06:00:00Z,E3044,53.228157,0.330271,flow,Stage,m3/s,0.18
2022-11-24T21:00:00Z,2892W,,,level,Groundwater,mBDAT,18.33
2022-11-24T21:00:00Z,2846,,,level,Groundwater,mBDAT,37.35
2022-11-24T06:00:00Z,E2219,52.226326,-0.946362,level,Stage,m,0.343
2022-11-24T06:00:00Z,1381SO,51.348577,1.331223,level,Groundwater,mAOD,4.88
2022-11-24T08:00:00Z,2849,,,level,Groundwater,mBDAT,35.17
2022-11-24T21:00:00Z,2848,,,level,Groundwater,mBDAT,43.3
2022-11-24T21:00:00Z,2843,,,level,Groundwater,mBDAT,30.16
2022-11-24T21:30:00Z,3802TH,51.624739,-0.285754,level,Stage,mAOD,63.83
2022-11-24T21:00:00Z,2844,,,level,Groundwater,mBDAT,34.35
2022-11-24T21:15:00Z,SU97_78A,,,level,Groundwater,mAOD,18.6
2022-11-24T21:30:00Z,E12290,,,level,Groundwater,mAOD,46.6
2022-11-24T21:00:00Z,26108S,,,level,Groundwater,mBDAT,-3.78
2022-11-24T21:00:00Z,TQ35_42,51.295633,-0.06193,level,Groundwater,mAOD,72.7
2022-11-24T21:15:00Z,E3015,53.250567,-0.312869,flow,Stage,m3/s,1.546
2022-11-24T06:00:00Z,43191,,,level,Groundwater,mAOD,54.043
2022-11-24T06:00:00Z,43198,,,level,Groundwater,mAOD,49.778
2022-11-24T21:00:00Z,2308SO,,,level,Groundwater,mAOD,66.146
2022-11-24T06:00:00Z,43196,51.128405,-1.854754,level,Groundwater,m,61.456
2022-11-24T21:00:00Z,2892E,,,level,Groundwater,mBDAT,18.02
2022-11-24T06:00:00Z,E4811,52.574789,-0.764345,level,Stage,mAOD,0.341
2022-11-24T06:00:00Z,43195,,,level,Groundwater,mAOD,83.321
2022-11-24T21:00:00Z,2890,,,level,Groundwater,mBDAT,10.99
2022-11-24T09:00:00Z,E5032,,,level,Groundwater,mAOD,3.036
2022-11-02T03:45:00Z,TA03NHCLCC,,,level,Groundwater,mAOD,-2.26
2022-11-24T21:00:00Z,26119,,,level,Groundwater,mBDAT,17.44
2022-11-24T06:00:00Z,E2892,53.228157,0.330271,level,Stage,m,0.123
2022-11-24T21:00:00Z,2875B,,,level,Groundwater,mBDAT,9.95
2022-11-24T21:00:00Z,2897B,,,level,Groundwater,mBDAT,8.14
2022-11-24T21:00:00Z,0782SO,51.331532,0.714832,level,Groundwater,mAOD,19.639
2022-11-24T21:00:00Z,26118,,,level,Groundwater,mBDAT,8.5
2022-11-24T06:30:00Z,E27431,52.465956,1.561267,level,Tidal Level,mAOD,-0.006
2022-11-24T09:00:00Z,E4916,,,level,Groundwater,mAOD,2.744
2022-11-24T21:00:00Z,2876A,,,level,Groundwater,mBDAT,10.18
2022-11-24T06:00:00Z,ST99_98,,,level,Groundwater,mAOD,90.283
2022-11-24T10:00:00Z,SU17_57,,,level,Groundwater,mAOD,128.792
2022-11-24T21:00:00Z,E15090,,,level,Groundwater,mAOD,18.594
2022-11-24T06:00:00Z,E1551,52.526819,-0.428685,flow,Stage,m3/s,3.066
2022-11-24T21:00:00Z,E13970,,,level,Groundwater,mAOD,92.988
2022-11-24T21:30:00Z,5303TH,51.753614,0.01247,level,Stage,mm,118.0
2022-11-24T10:00:00Z,SU89_7,,,level,Groundwater,mAOD,94.625
2022-11-24T05:00:00Z,NY72_9,,,level,Groundwater,m,8.246
2022-11-24T10:00:00Z,SU38_73A,,,level,Groundwater,mAOD,122.081
2022-11-24T21:30:00Z,E2950,,,level,Groundwater,mAOD,14.64
2022-11-02T03:45:00Z,TA03NHSLRD,,,level,Groundwater,mAOD,3.6
2022-11-24T21:00:00Z,2875A,,,level,Groundwater,mBDAT,9.87
2022-11-24T20:45:00Z,E1996,52.560337,-0.281806,level,Stage,mAOD,4.407
2022-11-24T21:30:00Z,E22901,51.5018,0.298066,level,Stage,m,0.604
2022-11-24T21:00:00Z,2888,,,level,Groundwater,mBDAT,3.9
2022-11-24T06:00:00Z,SE93RNKLCC,,,level,Groundwater,mAOD,5.31
2022-11-24T21:00:00Z,2887,,,level,Groundwater,mBDAT,-2.68
2022-11-24T20:00:00Z,E21397,52.194578,1.273138,level,Stage,mAOD,19.074
